id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
7444,1714652b-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P200,200.000000,PUT,135.900000,138.600000,20.000000,77.000000,1632755435386,1632755436449,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.010000,68.170000,200.000000,200.000000,1632755444587,1632755445592
7455,40d309e7-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P155,155.000000,PUT,92.900000,96.100000,30.000000,188.000000,1632755509050,1632755510055,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7447,1d0dc7fc-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P190,190.000000,PUT,126.300000,128.700000,23.000000,64.000000,1632755446410,1632755447414,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.130000,68.240000,400.000000,200.000000,1632755454496,1632755455501
7453,40d309e6-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P110,110.000000,PUT,53.100000,55.500000,17.000000,77.000000,1632755508548,1632755509554,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7464,17146534-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C180,180.000000,CALL,3.100000,4.200000,104.000000,27.000000,1632755435387,1632755436449,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.010000,68.170000,200.000000,200.000000,1632755444587,1632755445592
7471,40d309e0-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P70,70.000000,PUT,22.500000,24.300000,51.000000,276.000000,1632755509050,1632755510056,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7465,e16f7c02-1fa4-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P10,10.000000,PUT,0.300000,0.450000,12.000000,5.000000,1632755351206,1632755352273,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.610000,67.750000,200.000000,400.000000,1632755354567,1632755355571
7454,40d309e8-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C40,40.000000,CALL,31.000000,33.700000,679.000000,113.000000,1632755510553,1632755511562,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7460,3ad7d18a-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C100,100.000000,CALL,11.000000,11.600000,18.000000,17.000000,1632755504039,1632755505045,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7489,2ef44d7b-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P20,20.000000,PUT,1.450000,1.800000,3.000000,94.000000,1632755478978,1632755479983,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.910000,67.970000,500.000000,300.000000,1632755484923,1632755485929
7490,3ad7d17d-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P65,65.000000,PUT,19.400000,20.200000,20.000000,11.000000,1632755502590,1632755503633,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7496,40d309da-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P130,130.000000,PUT,70.400000,72.700000,26.000000,75.000000,1632755510554,1632755511562,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7481,3ad7d17f-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C90,90.000000,CALL,12.900000,13.500000,21.000000,4.000000,1632755502590,1632755503614,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7494,40d309db-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P80,80.000000,PUT,28.400000,31.700000,91.000000,117.000000,1632755510553,1632755511562,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7483,28f48128-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P40,40.000000,PUT,6.300000,7.700000,17.000000,114.000000,1632755469960,1632755470965,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.010000,68.110000,100.000000,200.000000,1632755474709,1632755475713
7491,40d309dc-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C195,195.000000,CALL,2.600000,3.600000,48.000000,43.000000,1632755509552,1632755510558,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7479,0b2dd2c3-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P165,165.000000,PUT,102.600000,105.100000,23.000000,77.000000,1632755423865,1632755424927,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.000000,68.120000,600.000000,300.000000,1632755424521,1632755425525
7477,40d309dd-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C12_5,12.500000,CALL,52.000000,55.300000,88.000000,24.000000,1632755508548,1632755509554,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7485,2ef44d7f-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C55,55.000000,CALL,23.400000,24.500000,121.000000,1.000000,1632755477978,1632755478985,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.910000,67.970000,500.000000,300.000000,1632755484923,1632755485929
7482,2ef44d80-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P120,120.000000,PUT,61.100000,64.200000,28.000000,103.000000,1632755477978,1632755479044,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.910000,67.970000,500.000000,300.000000,1632755484923,1632755485929
7487,3ad7d182-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P125,125.000000,PUT,66.100000,68.600000,22.000000,66.000000,1632755502589,1632755503602,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7475,34e5e8f0-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C95,95.000000,CALL,11.400000,12.600000,101.000000,15.000000,1632755491003,1632755492008,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.970000,500.000000,400.000000,1632755494402,1632755495407
7474,e16f7bf9-1fa4-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P7_5,7.500000,PUT,0.150000,0.250000,11.000000,1.000000,1632755351206,1632755352273,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.610000,67.750000,200.000000,400.000000,1632755354567,1632755355571
